[12:58:04] Type: PROCESS_CREATED | Details: filecoauth | Severity: LOW
[EID-1511] [15:45:00] Type: PROCESS_CREATED | Details: svchost.exe -> windowsterminal.exe | Severity: LOW | MITRE: - (-)
[EID-1512] [15:45:00] Type: PROCESS_CREATED | Details: svchost.exe -> openconsole.exe | Severity: LOW | MITRE: - (-)
[EID-1513] [15:45:00] Type: PROCESS_CREATED | Details: cmd.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1514] [15:45:00] Type: PROCESS_CREATED | Details: explorer.exe -> cmd.exe | Severity: MEDIUM | MITRE: T1059.003 (Command and Scripting Interpreter: Windows Command Shell)
[EID-1515] [15:45:25] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1516] [15:45:30] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1517] [15:45:30] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1518] [15:46:26] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1519] [15:46:30] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1520] [15:46:30] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1521] [15:47:26] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1522] [15:47:28] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1523] [15:47:28] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1524] [15:47:28] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1525] [15:47:28] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1526] [15:47:29] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1527] [15:47:29] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1528] [15:47:33] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1529] [15:47:33] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1530] [15:47:33] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1531] [15:48:26] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1532] [15:48:28] Type: PROCESS_CREATED | Details: services.exe -> svchost.exe | Severity: LOW | MITRE: - (-)
[EID-1533] [15:48:30] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1534] [15:48:30] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1535] [15:49:20] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1536] [15:49:20] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1537] [15:49:22] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1538] [15:49:24] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1539] [15:49:24] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1540] [15:49:25] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1541] [15:49:54] Type: PROCESS_CREATED | Details: searchindexer.exe -> searchprotocolhost.exe | Severity: LOW | MITRE: - (-)
[EID-1542] [15:49:55] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1543] [15:49:55] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1544] [15:49:55] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1545] [15:49:55] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1546] [15:49:58] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1547] [15:49:58] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1548] [15:50:25] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1549] [15:50:30] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1550] [15:50:30] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1551] [15:50:33] Type: PROCESS_CREATED | Details: svchost.exe -> backgroundtaskhost.exe | Severity: LOW | MITRE: - (-)
[EID-1552] [15:50:33] Type: PROCESS_CREATED | Details: powershell.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1553] [15:50:33] Type: PROCESS_CREATED | Details: svchost.exe -> backgroundtaskhost.exe | Severity: LOW | MITRE: - (-)
[EID-1554] [15:50:33] Type: PROCESS_CREATED | Details: svchost.exe -> powershell.exe | Severity: MEDIUM | MITRE: T1059.001 (Command and Scripting Interpreter: PowerShell)
[EID-1555] [15:50:33] Type: PROCESS_CREATED | Details: svchost.exe -> runtimebroker.exe | Severity: LOW | MITRE: - (-)
[EID-1556] [15:50:34] Type: PROCESS_CREATED | Details: explorer.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1557] [15:50:34] Type: PROCESS_CREATED | Details: svchost.exe -> runtimebroker.exe | Severity: LOW | MITRE: - (-)
[EID-1558] [15:50:34] Type: PROCESS_CREATED | Details: explorer.exe -> esrv.exe | Severity: LOW | MITRE: - (-)
[EID-1559] [15:50:58] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1560] [15:50:59] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1561] [15:50:59] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1562] [15:50:59] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1563] [15:50:59] Type: PROCESS_CREATED | Details: git.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1564] [15:51:03] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1565] [15:51:03] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1566] [15:52:56] Type: PROCESS_CREATED | Details: cmd.exe -> timeout.exe | Severity: LOW | MITRE: - (-)
[EID-1567] [15:53:01] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1568] [15:53:01] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1569] [15:53:25] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1570] [15:53:29] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1571] [15:53:29] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1572] [15:54:20] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1573] [15:54:20] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1574] [15:54:22] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1575] [15:54:24] Type: PROCESS_CREATED | Details: services.exe -> svchost.exe | Severity: LOW | MITRE: - (-)
[EID-1576] [15:54:24] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1577] [15:54:24] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1578] [15:54:26] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1579] [15:54:26] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1580] [15:54:26] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1581] [15:54:26] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1582] [15:54:26] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1583] [15:54:29] Type: PROCESS_CREATED | Details: services.exe -> svchost.exe | Severity: LOW | MITRE: - (-)
[EID-1584] [16:02:53] Type: PROCESS_CREATED | Details: explorer.exe -> cmd.exe | Severity: MEDIUM | MITRE: T1059.003 (Command and Scripting Interpreter: Windows Command Shell)
[EID-1585] [16:02:54] Type: PROCESS_CREATED | Details: svchost.exe -> windowsterminal.exe | Severity: LOW | MITRE: - (-)
[EID-1586] [16:02:54] Type: PROCESS_CREATED | Details: cmd.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1587] [16:02:54] Type: PROCESS_CREATED | Details: svchost.exe -> openconsole.exe | Severity: LOW | MITRE: - (-)
[EID-1588] [16:02:57] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1589] [16:02:57] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1590] [16:02:58] Type: PROCESS_CREATED | Details: cmd.exe -> timeout.exe | Severity: LOW | MITRE: - (-)
[EID-1591] [16:03:05] Type: PROCESS_CREATED | Details: git.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1592] [16:03:05] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1593] [16:03:05] Type: PROCESS_CREATED | Details: git.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1594] [16:03:05] Type: PROCESS_CREATED | Details: git.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1595] [16:03:06] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1596] [16:03:06] Type: PROCESS_CREATED | Details: code.exe -> git.exe | Severity: LOW | MITRE: - (-)
[EID-1597] [16:03:10] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1598] [16:03:10] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1599] [16:03:26] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1600] [16:03:30] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1601] [16:03:30] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1602] [16:04:20] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1603] [16:04:20] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1604] [16:22:29] Type: PROCESS_CREATED | Details: svchost.exe -> storedesktopextension.exe | Severity: LOW | MITRE: - (-)
[EID-1605] [16:22:29] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1606] [16:22:33] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1607] [16:22:33] Type: PROCESS_CREATED | Details: searchindexer.exe -> searchprotocolhost.exe | Severity: LOW | MITRE: - (-)
[EID-1608] [16:22:33] Type: PROCESS_CREATED | Details: svchost.exe -> audiodg.exe | Severity: LOW | MITRE: - (-)
[EID-1609] [16:22:33] Type: PROCESS_CREATED | Details: services.exe -> svchost.exe | Severity: LOW | MITRE: - (-)
[EID-1610] [16:22:33] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1611] [16:23:12] Type: PROCESS_CREATED | Details: svchost.exe -> runtimebroker.exe | Severity: LOW | MITRE: - (-)
[EID-1612] [16:23:12] Type: PROCESS_CREATED | Details: services.exe -> svchost.exe | Severity: LOW | MITRE: - (-)
[EID-1613] [16:23:17] Type: PROCESS_CREATED | Details: services.exe -> sppsvc.exe | Severity: LOW | MITRE: - (-)
[EID-1614] [16:23:17] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1615] [16:23:17] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1616] [16:23:17] Type: PROCESS_CREATED | Details: svchost.exe -> taskhostw.exe | Severity: LOW | MITRE: - (-)
[EID-1617] [16:23:21] Type: PROCESS_CREATED | Details: svchost.exe -> smartscreen.exe | Severity: LOW | MITRE: - (-)
[EID-1618] [16:23:21] Type: PROCESS_CREATED | Details: svchost.exe -> openconsole.exe | Severity: LOW | MITRE: - (-)
[EID-1619] [16:23:21] Type: PROCESS_CREATED | Details: cmd.exe -> conhost.exe | Severity: LOW | MITRE: - (-)
[EID-1620] [16:23:21] Type: PROCESS_CREATED | Details: svchost.exe -> windowsterminal.exe | Severity: LOW | MITRE: - (-)
[EID-1621] [16:23:21] Type: PROCESS_CREATED | Details: explorer.exe -> cmd.exe | Severity: MEDIUM | MITRE: T1059.003 (Command and Scripting Interpreter: Windows Command Shell)
[EID-1622] [16:23:25] Type: PROCESS_CREATED | Details: cmd.exe -> timeout.exe | Severity: LOW | MITRE: - (-)
[EID-1623] [16:23:28] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1624] [16:24:20] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1625] [16:24:20] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1626] [16:24:24] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1627] [16:24:28] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1628] [16:24:28] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1629] [16:24:28] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1630] [16:40:28] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1631] [16:40:35] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1632] [16:40:35] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1633] [16:40:41] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1634] [16:40:41] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1635] [16:40:47] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1636] [16:40:47] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1637] [16:40:54] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1638] [16:40:54] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1639] [16:41:00] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1640] [16:41:00] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1641] [16:41:07] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1642] [16:41:07] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1643] [16:41:13] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1644] [16:41:13] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1645] [16:41:19] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1646] [16:41:19] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1647] [16:41:25] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1648] [16:41:25] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1649] [16:41:29] Type: PROCESS_CREATED | Details: chrome.exe -> chrome.exe | Severity: LOW | MITRE: - (-)
[EID-1650] [16:41:29] Type: PROCESS_CREATED | Details: svchost.exe -> runtimebroker.exe | Severity: LOW | MITRE: - (-)
[EID-1651] [16:41:32] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1652] [16:41:32] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1653] [16:41:54] Type: PROCESS_CREATED | Details: services.exe -> svchost.exe | Severity: LOW | MITRE: - (-)
[EID-1654] [16:42:00] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1655] [16:42:00] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
[EID-1656] [16:42:07] Type: PROCESS_CREATED | Details: svchost.exe -> dllhost.exe | Severity: LOW | MITRE: - (-)
[EID-1657] [16:42:07] Type: PROCESS_CREATED | Details: svchost.exe -> filecoauth.exe | Severity: LOW | MITRE: - (-)
